RefId,IsBadBuy
73252,0.0709456621903821
73253,0.03411145828706338
73254,0.13195999140975664
73255,0.039924454668658
73256,0.07758490544404538
73257,0.1147159546117937
73258,0.1988460712839962
73259,0.1458686434812644
73260,0.1241864322256491
73261,0.7443288548986344
73262,0.14857820634599087
73263,0.1257813051341842
73264,0.1483101879770316
73265,0.13640835108624214
73266,0.05867461603922064
73267,0.05792296794856376
73268,0.09392580906978058
73269,0.06119158486573606
73270,0.06558781958469817
73271,0.038356959592193374
73272,0.8367832767888667
73273,0.10532934295105507
73274,0.11123523758829856
73275,0.6087692473239731
73276,0.05223919695333429
73277,0.07144268714726625
73278,0.12411843128172279
73279,0.15818667957433988
73280,0.07027463529287402
73281,0.07162874677121615
73282,0.18015543364296713
73283,0.09494821614160802
73284,0.24488166042996323
73285,0.1973654460316177
73286,0.6221641628301343
73287,0.1680537723912919
73288,0.029582291790490486
73289,0.1050696760390934
73290,0.1255570267863889
73291,0.17011290120138894
73292,0.04825830174157632
73293,0.10810465015747592
73294,0.0818500548476209
73295,0.8041117410239208
73296,0.17593950913887096
73297,0.13641814990388884
73298,0.10229750315559996
73299,0.14390971873480224
73300,0.05453433087540869
73301,0.11083941747778522
73302,0.2338832421254763
73303,0.13501238962619247
73304,0.07573738921870903
73305,0.7233091343658522
73306,0.7475176866315517
73307,0.0729389463275481
73308,0.24858156741522883
73309,0.13804087676001991
73310,0.25792179903878437
73311,0.16961643305948962
73312,0.16001582879304585
73313,0.07497126874102958
73314,0.08300030706915015
73315,0.11028826709065861
73316,0.7607475456805619
73317,0.05693833400528678
73318,0.10787152252088184
73319,0.08362351714685595
73320,0.07944478316638252
73321,0.07986683405840021
73322,0.05530118251067855
73323,0.07036578938569746
73324,0.5853226337527152
73325,0.6012315791020336
73326,0.5602901247129464
73327,0.0675585078954747
73328,0.047236763916947706
73329,0.0519779813991874
73330,0.09327139943436713
73331,0.07244053042512691
73332,0.03811924376029965
73333,0.11429024222425493
73334,0.12554424326673919
73335,0.05229178963041255
73336,0.17848774256407235
73337,0.05799530698279228
73338,0.06211236070756658
73339,0.6591443710701924
73340,0.5649399403647487
73341,0.14037589273863185
73342,0.16779577713789728
73343,0.05846480662546711
73344,0.04459807714063338
73345,0.108448116223347
73346,0.056509938600716667
73347,0.08140333681916868
73348,0.15883785876687392
73349,0.7244995660805555
73350,0.048123032793221505
73351,0.08308543414831106
73352,0.047811924735695795
73353,0.5430532162484891
73354,0.054719620399896106
73355,0.09789801334892635
73356,0.0811248045410077
73357,0.08907263555798439
73358,0.11186387697087553
73359,0.046375341434255854
73360,0.12664120824594075
73361,0.08171814852755889
73362,0.05918224457197438
73363,0.09707640123507376
73364,0.0703276711239138
73365,0.034263296678068704
73366,0.03800346871375755
73367,0.05430367694657724
73368,0.15802831699646236
73369,0.03959356446525769
73370,0.042339604420592133
73371,0.016191324296332237
73372,0.034610628965711224
73373,0.05827162312755342
73374,0.34617339922483337
73375,0.06802392771579348
73376,0.25559180025399775
73377,0.15986212365778033
73378,0.1287441191740835
73379,0.09611231729342182
73380,0.12209519705221758
73381,0.1429585418846586
73382,0.12088311635700358
73383,0.19347089281415894
73384,0.3017491471050731
73385,0.07612852996359729
73386,0.12115218086253086
73387,0.0815817817936476
73388,0.15162057500812995
73389,0.06228539635509813
73390,0.06819622616320249
73391,0.04150011305817015
73392,0.09293912170860906
73393,0.031466957107383044
73394,0.15664496847431447
73395,0.05670567433150369
73396,0.13930326154951708
73397,0.0917863708488463
73398,0.08089781857185138
73399,0.08680104528899216
73400,0.19749924964905824
73401,0.060133912867107224
73402,0.11198848871260268
73403,0.16318878837933246
73404,0.18637496938553366
73405,0.2411785441927868
73406,0.03222893548853868
73407,0.706181247399418
73408,0.06429621936407649
73409,0.07787202049129496
73410,0.09452583019790581
73411,0.047577069978073414
73412,0.07763324492256396
73413,0.05375255348973023
73414,0.590360097181451
73415,0.05433044502476642
73416,0.06366560057878828
73417,0.7028100992301224
73418,0.5355792539181745
73419,0.8196696141748698
73420,0.025693424803647377
73421,0.09111595018778061
73422,0.7187261569121155
73423,0.09903798910853803
73424,0.6893300920495763
73425,0.1155577773334019
73426,0.09695288535148275
73427,0.044067665591640916
73428,0.049133140846484125
73429,0.1011710010004318
73430,0.08662281953162584
73431,0.20514506798764026
73432,0.036032837515578876
73433,0.15211582023063316
73434,0.21160646531654362
73435,0.04390097390882014
73436,0.047722277659951184
73437,0.07131561354527224
73438,0.039903672145704616
73439,0.1029248542660595
73440,0.7567637729957445
73441,0.10419763227714986
73442,0.03588199130939093
73443,0.054346435296997446
73444,0.07768145172018084
73445,0.03988177030094815
73446,0.07617175190804014
73447,0.04971463834204601
73448,0.03481186935332183
73449,0.07004633534047566
73450,0.07529613679526712
73451,0.09664772931265013
73452,0.08875092841264416
73453,0.08884820222268637
73454,0.08254324889972506
73455,0.045312028203006866
73456,0.0962640730876762
73457,0.07447113965738311
73458,0.4283814827917346
73459,0.07501905119529832
73460,0.1810338364109652
73461,0.5741986063806617
73462,0.09834637118184045
73463,0.09372065005411917
73464,0.23971159303783116
73465,0.04646791527156168
73466,0.10813508158296173
73467,0.6028315279051438
73468,0.05123763555250329
73469,0.06276509719579826
73470,0.07240213368634381
73471,0.12247714350664089
73472,0.09018187664829261
73473,0.03597078131892704
73474,0.040316976285674905
73475,0.10526052237893044
73476,0.0875456382272148
73477,0.5575488943026224
73478,0.14752022134037074
73479,0.18045255184290085
73480,0.7698496785712788
73481,0.10252632080076696
73482,0.1334433837212558
73483,0.1562946897481545
73484,0.05322656072233943
73485,0.06729843495002466
73486,0.7603916771815864
73487,0.06476678242977839
73488,0.02328659395435316
73489,0.041542526576447934
73490,0.038464377851300954
73491,0.7296872446955095
73492,0.05472336252393867
73493,0.6550276517071789
73494,0.14495886324588453
73495,0.15337074269364764
73496,0.08241937094292766
73497,0.1122411123324689
73498,0.7757009888864794
73499,0.08837065662326463
73500,0.06389528215343614
73501,0.13681323671848256
73502,0.08349206378973893
73503,0.10170521950819648
73504,0.12938595753002696
73505,0.0676843553207124
73506,0.09993046689340257
73507,0.6581266038507909
73508,0.044950617652119995
73509,0.10055208034914737
73510,0.09347890396862421
73511,0.07065206456100555
73512,0.09156788351253532
73513,0.08650626844786553
73514,0.0764167559915639
73515,0.06871676726903704
73516,0.03791591449372694
73517,0.05786161305940998
73518,0.2193366230689167
73519,0.08602379208895516
73520,0.6114043576882078
73521,0.1347687189849452
73522,0.2016301489863476
73523,0.058922399847708716
73524,0.7520793165793687
73525,0.11726096987773803
73526,0.05025651209851063
73527,0.04410277942082099
73528,0.04435372797224802
73529,0.04443296845410817
73530,0.06350897633742886
73531,0.07865869127792346
73532,0.08724747104587655
73533,0.05615143065486838
73534,0.01547519453124476
73535,0.05939588730016639
73536,0.059176379102491995
73537,0.6482342926994251
73538,0.03204404593818249
73539,0.04088570654454703
73540,0.14684804520387496
73541,0.08457679516565188
73542,0.09428900351143525
73543,0.05735791713184222
73544,0.11012101851922931
73545,0.07337583503400315
73546,0.041565804200523686
73547,0.0639070887062626
73548,0.10808231098382537
73549,0.6335367747679844
73550,0.5273999015957906
73551,0.13006234548613146
73552,0.19441115799303926
73553,0.1421004278551017
73554,0.24832745124808078
73555,0.05037142804785788
73556,0.09191476997717041
73557,0.06300867858944366
73558,0.07652424301522899
73559,0.08699583386746554
73560,0.8205903046386184
73561,0.08790896848088231
73562,0.07616263442025357
73563,0.06437566110145268
73564,0.17263334643622183
73565,0.08270416097859762
73566,0.7882124766053719
73567,0.578206833249285
73568,0.2180002707274616
73569,0.1168417163062382
73570,0.13113498628922635
73571,0.08433732875527324
73572,0.21916838101953068
73573,0.07996365790769047
73574,0.09789020857040343
73575,0.09127414450761594
73576,0.1324317355553431
73577,0.05752397091656308
73578,0.1098667435124048
73579,0.15575618318902235
73580,0.21283742967235586
73581,0.7156126237148834
73582,0.12107742339048928
73583,0.1417912315386956
73584,0.1816404321466593
73585,0.1859603117580912
73586,0.08239010018175232
73587,0.8399722993381574
73588,0.2526775827473702
73589,0.22277668861234856
73590,0.1510546365652005
73591,0.19409661257472136
73592,0.10220767351931513
73593,0.07868315688396028
73594,0.07564272556518592
73595,0.08217129098564112
73596,0.8474563994461336
73597,0.20586518241065538
73598,0.1100065627001587
73599,0.16409308888152915
73600,0.1255493892793375
73601,0.07945951273576525
73602,0.058309757130472505
73603,0.0996697059869601
73604,0.1086935036871123
73605,0.14590282537575286
73606,0.027215136144537935
73607,0.14725795822802284
73608,0.19603101424494557
73609,0.2004474253370365
73610,0.09101741514600234
73611,0.25139486824568513
73612,0.8174349014914202
73613,0.08575539435462766
73614,0.2748887923943697
73615,0.41439793645839545
73616,0.11050191525682602
73617,0.199635361740332
73618,0.2006834017519925
73619,0.17734296874297878
73620,0.1466461129222921
73621,0.1084651680684753
73622,0.07557212614471008
73623,0.331689794035349
73624,0.18166424267068282
73625,0.34382690676855704
73626,0.1574251232118521
73627,0.18423887448949086
73628,0.20438198424282147
73629,0.12008182072223902
73630,0.2842651885958578
73631,0.33294685994280526
73632,0.17148518880032057
73633,0.4328851382349061
73634,0.1770135206618613
73635,0.13493509748867175
73636,0.22655591754789856
73637,0.1471255511727632
73638,0.09261315867938691
73639,0.1602851980886027
73640,0.12157040488762787
73641,0.06971009608493921
73642,0.07567344044287955
73643,0.1838603994824595
73644,0.16731376117925661
73645,0.18911687119543902
73646,0.9025215329837476
73647,0.12867028059958907
73648,0.20107787251428758
73649,0.8521792833779285
73650,0.7056866100268945
73651,0.15681663900792892
73652,0.7545826667870669
73653,0.8330455897495761
73654,0.7865933356332256
73655,0.8598399307792153
73656,0.8247758269076243
73657,0.9105757380854237
73658,0.8228349476428202
73659,0.7693511878976942
73660,0.8575639483642685
73661,0.7039341307307001
73662,0.7514616964627562
73663,0.8414671968640829
73664,0.8762412180625528
73665,0.7682966710136527
73666,0.4151579940709663
73667,0.10950247187593103
73668,0.1344856814508744
73669,0.3306935613340878
73670,0.1566320081530531
73671,0.13693338438690708
73672,0.12395997149698484
73673,0.25994666450477105
73674,0.12429901289221952
73675,0.23853963890614813
73676,0.1482644483731225
73677,0.14509529520009076
73678,0.21922583433328305
73679,0.1292867931578312
73680,0.23195356287914018
73681,0.27554073107367577
73682,0.261918334454204
73683,0.07300627812189252
73684,0.08023999064672635
73685,0.2032426152965383
73686,0.22412318630152994
73687,0.07263698612569516
73688,0.20534922112909593
73689,0.09325254515514378
73690,0.09685938752408749
73691,0.08660919429371453
73692,0.1292501533733488
73693,0.03127159917028152
73694,0.21284677117030834
73695,0.20136689742729705
73696,0.2123602272147599
73697,0.16050997650646548
73698,0.17868289302098417
73699,0.11217000264069556
73700,0.19861556800317157
73701,0.13663943926158825
73702,0.05849079877678351
73703,0.22953510357215534
73704,0.214899492099826
73705,0.13749080403560696
73706,0.1965979794579217
73707,0.2503844459311565
73708,0.13222909919029519
73709,0.09826818561013102
73710,0.11063906224972189
73711,0.07640700983721262
73712,0.24748713022140428
73713,0.03774390543571239
73714,0.10622976890311032
73715,0.12981802055919106
73716,0.2107485239253477
73717,0.15376362999869786
73718,0.13464001129912692
73719,0.07367665913895681
73720,0.13563371637799346
73721,0.06540951885471355
73722,0.7037624502770508
73723,0.054693450437600544
73724,0.1114216400279525
73725,0.18146754524195502
73726,0.08368948881747029
73727,0.13925432603987836
73728,0.19401411052211467
73729,0.1081889313403231
73730,0.23942141892537508
73731,0.1592295585825978
73732,0.18052133922184263
73733,0.13728312680283547
73734,0.1320139120918243
73735,0.1135561134809297
73736,0.07320154407203737
73737,0.14693564387761895
73738,0.2074695330468266
73739,0.06852144477221683
73740,0.1740803177283189
73741,0.1402818768288501
73742,0.22098086765579825
73743,0.13057584277440576
73744,0.7606080021608664
73745,0.047052649589878585
73746,0.06571119883587757
73747,0.2253084067451923
73748,0.1422625469820331
73749,0.0703843650615968
73750,0.10783543728295693
73751,0.2759277103651172
73752,0.847956488346678
73753,0.10267723982497705
73754,0.16281475326832803
73755,0.12309148653843818
73756,0.12029828338265719
73757,0.06225015034368399
73758,0.14460530444276332
73759,0.1074755297196404
73760,0.6360521074506903
73761,0.07326658407793678
73762,0.0905095002625882
73763,0.3895109958090488
73764,0.12021117346584148
73765,0.0871089156364407
73766,0.07625552580343127
73767,0.44599429240288385
73768,0.1149506690785335
73769,0.09733575331852069
73770,0.13372418299023053
73771,0.14847173991157
73772,0.03979931259988633
73773,0.050692368907564456
73774,0.17147940225326758
73775,0.06989672230939038
73776,0.14803726615052384
73777,0.20484696554545467
73778,0.09859668350007698
73779,0.06154998666989798
73780,0.05311301432832006
73781,0.1583430268708335
73782,0.10754249828257072
73783,0.12662534527425895
73784,0.051751312110497785
73785,0.08465517083718031
73786,0.15544878505602014
73787,0.22804921194414965
73788,0.13415942736793243
73789,0.06345273511725304
73790,0.03567763048575989
73791,0.19294505005261364
73792,0.1713955203775958
73793,0.09774589503013324
73794,0.17087700466470085
73795,0.08024864270934783
73796,0.08444325848982721
73797,0.09226582866474892
73798,0.11151414177706845
73799,0.12224292390085442
73800,0.04138410634283785
73801,0.13600075160938283
73802,0.04596540866392392
73803,0.11355675880081821
73804,0.060974460870610675
73805,0.10621972271763667
73806,0.22830989948491387
73807,0.08837420581268883
73808,0.08319547050673258
73809,0.1115996144461112
73810,0.06780331824995003
73811,0.06939491999766662
73812,0.11670403188968256
73813,0.13863705579580327
73814,0.052588564796514914
73815,0.0319854392851184
73816,0.5861566594560689
73817,0.09807738814854386
73818,0.1011209683838879
73819,0.8028260770730268
73820,0.1376369317779341
73821,0.17324704623939247
73822,0.07081833249764684
73823,0.10101291547162407
73824,0.13528182461726218
73825,0.11387936289084083
73826,0.0745953818374706
73827,0.24061322595601758
73828,0.13416408885861525
73829,0.07895452720273484
73830,0.1947443656055392
73831,0.08080711000904801
73832,0.0706576588134421
73833,0.1601523742053473
73834,0.7240366851031669
73835,0.09908751038558947
73836,0.06710708545665796
73837,0.09876781536766134
73838,0.03679371851677985
73839,0.13038506529501415
73840,0.09879807931476975
73841,0.1088090969807667
73842,0.05093565306862452
73843,0.07597870026830086
73844,0.16489137871675727
73845,0.11682205761333682
73846,0.07810906062719901
73847,0.13186281934801888
73848,0.8066336097483522
73849,0.4348111512292467
73850,0.8946848726155867
73851,0.17896801299834558
73852,0.13868993730417695
73853,0.26672153317511754
73854,0.19756465869041018
73855,0.1689163410885446
73856,0.1604895934849222
73857,0.34049563247035813
73858,0.1476310325062467
73859,0.17388219925671405
73860,0.19813899518389305
73861,0.085872518141563
73862,0.20287633455647464
73863,0.19317871171932716
73864,0.11014826228576502
73865,0.24742091765343346
73866,0.23720086599418203
73867,0.048861846189871334
73868,0.14543854250266813
73869,0.07641274741698867
73870,0.14234723277471145
73871,0.11477895567910992
73872,0.0939040906319
73873,0.12411014076276167
73874,0.06156630331477164
73875,0.17165523514637462
73876,0.20254405097558678
73877,0.21071078676314867
73878,0.22719535345568442
73879,0.07457446811972807
73880,0.2968289679077376
73881,0.18388846193103714
73882,0.14010134972182475
73883,0.20332771686742457
73884,0.11500797582099273
73885,0.2326788457341854
73886,0.21686528600990337
73887,0.349210874411616
73888,0.18953697892018778
73889,0.08680392404753899
73890,0.10210746059853534
73891,0.11553101162014415
73892,0.16026012111075402
73893,0.09669164058333167
73894,0.2113534583561181
73895,0.08091478154637659
73896,0.16449999290383874
73897,0.12845197185427193
73898,0.11591501427667392
73899,0.1276968867591802
73900,0.07196646890742535
73901,0.20451347817681792
73902,0.060441569405842506
73903,0.1142577888572663
73904,0.10795563142099153
73905,0.791192267157857
73906,0.12368180509675752
73907,0.23414578932985147
73908,0.0522809541958833
73909,0.189418963048644
73910,0.27802618195441897
73911,0.055274986359604907
73912,0.16445193938127645
73913,0.08717842875968994
73914,0.8651946720915725
73915,0.11833052910049013
73916,0.1522432862774538
73917,0.05748558628843226
73918,0.1185255073983159
73919,0.2066959778705277
73920,0.9006173239447663
73921,0.8496711653609688
73922,0.14783742521772023
73923,0.9212275611841488
73924,0.22930289933031153
73925,0.1424341804533628
73926,0.18289263370043726
73927,0.17803479814457626
73928,0.16897955472689197
73929,0.25029743074228444
73930,0.38904043302867547
73931,0.16373607839333748
73932,0.09578749405995798
73933,0.1785869735217921
73934,0.13496256117568017
73935,0.3001815923711854
73936,0.08933049747532863
73937,0.14448424481402924
73938,0.17991902709920796
73939,0.24147050443541831
73940,0.08776753287974512
73941,0.15644424658785458
73942,0.1136829118546295
73943,0.10543893397600013
73944,0.20884548001735684
73945,0.11412721678856871
73946,0.18964267549847372
73947,0.04867958929246466
73948,0.19324374084346532
73949,0.17381973753221341
73950,0.08608883897741346
73951,0.09178440155290411
73952,0.051879037365204425
73953,0.19145983431386904
73954,0.03893597221857735
73955,0.703408231884349
73956,0.19899541892355224
73957,0.04910717221520848
73958,0.13312931628194968
73959,0.14966438597261553
73960,0.15940862821506488
73961,0.10229288519005852
73962,0.06273210733553052
73963,0.11705712016987715
73964,0.180786974720055
73965,0.08213416656859276
73966,0.1026585013346454
73967,0.0707666091029631
73968,0.1087705334071366
73969,0.32000069445328283
73970,0.09161946938837957
73971,0.22120508547772477
73972,0.2886232257522565
73973,0.08717695465767046
73974,0.18045566156520598
73975,0.12810370542958205
73976,0.0859056349293076
73977,0.2705689469137555
73978,0.0713728139413663
73979,0.16643500787064244
73980,0.057065547493800814
73981,0.0861853781572068
73982,0.0967922624860025
73983,0.06643577550318927
73984,0.06356228171930249
73985,0.03779815300987662
73986,0.0752119008028898
73987,0.08687459053533535
73988,0.07808538150279412
73989,0.6305053228310034
73990,0.18249985120801765
73991,0.1023492223284061
73992,0.1205049781829136
73993,0.03517042467794676
73994,0.08077576558986169
73995,0.09757812374231938
73996,0.0274475988583109
73997,0.06664367530774859
73998,0.08673483412352852
73999,0.12534602041506385
74000,0.17260206488800317
74001,0.088980064216688
74002,0.751634876219454
74003,0.05125030863545328
74004,0.15580160142240423
74005,0.06694398670983112
74006,0.1450007542377895
74007,0.05977279368861017
74008,0.05304454469522607
74009,0.052537435468628844
74010,0.6378036262389145
74011,0.20777070900315248
74012,0.14617741311749852
74013,0.06027844839829089
74014,0.12690893047066013
74015,0.13347159417712542
74016,0.22664227108516988
74017,0.5405192809261551
74018,0.09060878616073917
74019,0.1557737973150551
74020,0.09419511343674718
74021,0.06315889837630416
74022,0.04033565796532811
74023,0.062510660830496
74024,0.1747362838282065
74025,0.09602116386768868
74026,0.15965616266391142
74027,0.10164524749199426
74028,0.14756078619771593
74029,0.05831247451878625
74030,0.05978968225467502
74031,0.27119324032182485
74032,0.0640909931313771
74033,0.31348872181067095
74034,0.16032350579214397
74035,0.07299434969983594
74036,0.04407406708244226
74037,0.6723228791624861
74038,0.07967442045610496
74039,0.06217320370862307
74040,0.09944153859063157
74041,0.1313343596217551
74042,0.11302257002746724
74043,0.10808511506080694
74044,0.12489645934186358
74045,0.07816493494791317
74046,0.10011828208690868
74047,0.06195826932171657
74048,0.12165175218445042
74049,0.06411809491935991
74050,0.10603955491532607
74051,0.1479981679748702
74052,0.13820213431520167
74053,0.14297130741957473
74054,0.10620122490880504
74055,0.22154242005042019
74056,0.06115305501647872
74057,0.09102273126999223
74058,0.04811356079393158
74059,0.06264502605901322
74060,0.13702377524956347
74061,0.1367553377425593
74062,0.07483456835213691
74063,0.6985783449222225
74064,0.10068946556850211
74065,0.09456414468359116
74066,0.11617457393912044
74067,0.10686555214237278
74068,0.05521815672756876
74069,0.11658465212473768
74070,0.08358753397825468
74071,0.06556768763710116
74072,0.0948362724765092
74073,0.07104716337351595
74074,0.07475299803729123
74075,0.1482521324666754
74076,0.03258812904323362
74077,0.1018960546093547
74078,0.14020342976869396
74079,0.028775797668635028
74080,0.06240352940356266
74081,0.03396011507535547
74082,0.046279432512392374
74083,0.059559086050371794
74084,0.07226506879288115
74085,0.10783187984265927
74086,0.05047002089646823
74087,0.06853039919794084
74088,0.06142167856893893
74089,0.07477390964156469
74090,0.04988097524508897
74091,0.06336068250253622
74092,0.03770721555206257
74093,0.08235914256732967
74094,0.05719871239434779
74095,0.04694639113164017
74096,0.6477707920438832
74097,0.12250575078789493
74098,0.1298716429814294
74099,0.06290307905783568
74100,0.06100000306356525
74101,0.04539108072381818
74102,0.17253212650924
74103,0.09207069651018535
74104,0.03850887420688612
74105,0.0898952720793585
74106,0.06125327566346148
74107,0.17876820092888188
74108,0.13307577618576732
74109,0.11319365326804465
74110,0.22196185945049954
74111,0.04060848352970938
74112,0.0494290990274246
74113,0.10248112988542059
74114,0.04301566024578232
74115,0.046605277813515616
74116,0.8106213948552742
74117,0.12676179739341517
74118,0.13870139127592485
74119,0.13322966552804455
74120,0.07498447943281042
74121,0.07837246483306279
74122,0.06539604473657033
74123,0.6842177021773774
74124,0.10596482245379889
74125,0.06828550558936752
74126,0.04188474519993855
74127,0.05687439345009552
74128,0.03927934568199946
74129,0.09532462360685406
74130,0.07267400389862128
74131,0.6064191113213063
74132,0.044088879926227065
74133,0.08319489279660423
74134,0.04843574309731849
74135,0.13513167588635716
74136,0.06831559797436006
74137,0.10678976081945173
74138,0.09747982868013456
74139,0.0873380338424641
74140,0.1612267112205425
74141,0.0952470973043583
74142,0.04029477676504895
74143,0.09112091236804931
74144,0.06284030642852437
74145,0.5652550526996931
74146,0.06158983837629277
74147,0.12277009776999588
74148,0.19532033838910992
74149,0.09445701144166924
74150,0.05749247740676131
74151,0.23174545294068405
74152,0.09186309633194967
74153,0.10320493650017333
74154,0.18012302622697635
74155,0.06125616169538704
74156,0.6864101670129454
74157,0.21852060439075333
74158,0.13899416212664242
74159,0.08648134385747926
74160,0.7180250191589647
74161,0.11382607583214993
74162,0.17171981341581724
74163,0.2606961029116155
74164,0.04096186010344905
74165,0.03611337243344709
74166,0.06395242693749577
74167,0.044456382268731574
74168,0.659914859250948
74169,0.039699147375994594
74170,0.05666293137300597
74171,0.5884870141542891
74172,0.032208736052023144
74173,0.0927481341381374
74174,0.13336905774291638
74175,0.06060203130715444
74176,0.05038888822778314
74177,0.07480567617076413
74178,0.08578054282670673
74179,0.7356266862156983
74180,0.03493875936495512
74181,0.12856600277873995
